"","b","m","sigma"
"84",71.3401766335969,1.79120695899051,11.3127052725542
"85",68.8350135604846,1.61415274407615,10.995297537325
"86",71.3338360985264,1.74531126964668,10.986935170621
"87",75.1834381449014,1.97226206897792,9.02983342667784
"88",76.0953675573544,2.00026904208543,11.33854126499
"89",74.0567723023486,1.8068201448745,9.502970199085
"90",68.7088348377546,1.72133519465692,12.221911400311
"91",73.1290831266988,1.93619893783175,10.9933245420581
"92",76.0664976284836,1.93285799447438,9.62525814560339
"93",70.3718139627302,1.72121043001523,9.58386200036962
"94",79.4567035237687,1.96845144384151,10.7805065757217
"95",56.2910129849857,1.23957565092448,9.5741770066832
"96",78.3419575864739,1.89904927416726,13.1191834144502
"97",64.8639081796268,1.36367563470201,11.1898044590963
"98",65.7220748608223,1.49396479718534,9.53830760805802
"99",75.2929769980855,1.92500879585685,12.3945082216165
"100",75.481699749869,1.97178058749126,13.3511092003226
"101",61.412667126703,1.44718781432733,12.2468703784045
"102",73.9859472814007,1.80898129231325,11.0334080265949
"103",66.6190407961715,1.55844214125063,10.2341822193695
"104",67.7755982407829,1.63563346472321,10.0052502355235
"105",60.7703114168408,1.21349561528391,12.5542072908485
"106",72.8741755010417,1.80761664193451,10.4513687983036
"107",74.1468480559609,1.86787320751,9.86278809406081
"108",70.9703478996542,1.62984044325699,10.3352917523091
"109",69.1053783438682,1.68428287095123,11.4938666468866
"110",71.757002644056,1.75402762386854,10.1042973929588
"111",64.4377519438503,1.53776512652006,10.6415928946511
"112",61.9471243186599,1.35649056818142,10.8653944866005
"113",67.0359885326027,1.55839963533667,12.5725370731033
"114",70.1929247495772,1.71643963743447,12.4434193939077
"115",65.6481020683058,1.66217221919596,11.8934009891822
"116",67.8026437207864,1.74226106267274,11.4067661066408
"117",64.6457674574761,1.61644226473376,12.9226080479857
"118",84.4192401781936,2.35480114104297,10.3778328867931
"119",64.9651118967269,1.5996684905758,12.8014752453116
"120",71.7602457384397,1.76033740564584,11.1160016996298
"121",62.3447672775819,1.4196547289127,10.2981859447052
"122",68.8491851269855,1.66104301361829,9.66667909397226
"123",65.125482969962,1.6690150002539,12.7068759929928
"124",75.1029163875086,1.97195428685754,11.7535669427756
"125",63.1672259703969,1.65522050281908,13.5615251083222
"126",76.0062889851383,1.90248635483302,11.1386039741734
"127",70.185437692209,1.78353176726041,10.0858667339606
"128",70.3821872838154,1.74574287122963,8.58331031114389
"129",70.8206826057928,1.72196399683697,9.47754578473545
"130",70.820803506113,1.78557002587172,11.7686834592116
"131",73.7931259873105,1.86860270718358,10.8456186302485
"132",79.347816955052,2.1250840531606,12.0425846839051
"133",68.0931684766699,1.71565020561862,12.3103366776364
"134",63.5162621909873,1.51798833829744,9.67107728490468
"135",66.9896383900913,1.55284543477358,12.510165643651
"136",71.8261306641439,1.72064489887069,12.6295107636893
"137",68.5902621948117,1.60316896483443,10.3115811751939
"138",62.5832568417361,1.3983574496521,11.7600154780504
"139",63.4447830243551,1.50256086129741,9.06549243150485
"140",71.0597827980053,1.63515171640838,9.9468345482832
"141",70.4842801035016,1.64409825766089,9.391180158063
"142",62.2951139109974,1.41663844535889,10.3534949968016
"143",65.2220779452535,1.47806754457154,10.2311870150771
"144",65.7806854752219,1.4789606483961,9.22238662484735
"145",64.9436318814909,1.50314441670878,8.42378699468551
"146",61.1237037240283,1.40448348121404,11.0931286962245
"147",75.47321441016,1.93019734916024,8.8703961063164
"148",72.3911510163734,1.60769890259741,11.1551059835114
"149",71.5537819386422,1.75683488794351,11.830706551206
"150",60.7985021787642,1.34970087791159,12.1102736252539
"151",73.4420086408434,1.89400790448288,11.0311382087418
"152",73.7456298995465,1.87436991516446,9.99523633205208
"153",64.7218007046733,1.63208693084199,10.5160797015943
"154",81.9869658057653,2.12506200540683,11.2828561930087
"155",75.2732499404823,1.91177626758277,14.1517908693268
"156",60.3992316626104,1.28388609492558,10.9668418424855
"157",72.7414813095453,1.91040258150584,10.9450789629463
"158",74.9089745035336,1.95271107609494,11.7152053291308
"159",81.7103818896708,2.12498574307702,11.9800417968479
"160",68.1086840663903,1.65678798709753,8.87207124212876
"161",75.1252789321911,1.96470348531465,9.58365852609981
"162",65.1096451798615,1.49550359570708,9.580573039788
"163",66.1332648351499,1.50342767910265,12.8359952820565
"164",66.3826705742854,1.47916213817814,9.82568221591341
"165",70.9593112166689,1.8229734588759,10.8013451249961
"166",73.045038285394,1.8041127902209,10.7133502425424
"167",72.4055208989071,1.75102212400579,10.8051969597553
"168",58.2286187386528,1.33144450581891,12.2849939161323
"169",67.2190792632182,1.55619117906563,11.8688296701897
"170",67.4772931358575,1.68213921502847,12.6297868543559
"171",64.2175665652566,1.48752358726462,9.09001858322286
"172",67.6759359248515,1.61483291122963,11.2551713896834
"173",59.2391541872336,1.35990451359201,10.5128182145057
"174",75.6266992558865,1.90293980573971,11.3213326502487
"175",64.9199840992784,1.49392728575476,9.81106419382511
"176",58.3468700038163,1.30964750014323,10.2869845381083
"177",72.444761978352,1.72172400299127,9.18539676299853
"178",67.4276275587811,1.57170788792913,8.81941697624793
"179",77.3057249115803,1.91943939207545,11.8335333414925
"180",76.3770289063609,1.90709168367461,10.9039342105947
"181",66.9157858060529,1.47366038232594,8.12379667582146
"182",71.7119107511733,1.65108700979292,11.6468169272011
"183",64.1951775132413,1.51282514877733,12.2707787154956
"184",70.9786832322657,1.85920228164134,9.93419272366876
"185",60.3306273112426,1.3737928672106,12.9758955631901
"186",83.5761069061417,2.28805209854838,12.0393582712935
"187",65.797027102406,1.66550228470715,11.8456772515973
"188",65.835471198653,1.56578933509425,10.5071266287442
"189",75.134854926095,1.90587255745359,11.4410923076166
"190",72.2061546046537,1.84086294778312,9.46132948772564
"191",76.6587985995028,1.95704912225037,10.1308669529082
"192",74.2254625532284,1.8506795633951,10.4308872087735
"193",77.2085453979505,2.04326811610619,12.1316152219655
"194",71.6473965759225,1.73224472222999,10.3254315945196
"195",68.4335270920841,1.6972968231125,11.6120568211343
"196",53.2787225572593,1.1438961839744,10.9976512441518
"197",60.058631422917,1.29788618387928,12.0004533711345
"198",79.1209267040172,2.13966919335722,9.76093709521952
"199",72.850645159606,1.83136371224071,12.2528373146401
"200",71.2600610755105,1.8363131296487,11.6463362355892
"201",71.9837214477201,1.73303467792349,12.1794121001165
"202",82.9865747334215,2.19352752800171,10.6366597146334
"203",69.7821256658601,1.84906892217889,10.7315113323199
"204",68.0979046855896,1.61543121109513,8.20869630365027
"205",67.4935990714397,1.67079220809898,10.4612397612749
"206",82.1605989823614,2.09594783810543,11.2510373565279
"207",82.411856269451,2.11573704285725,12.2361306966439
"208",72.3107355730604,1.78540465277478,17.7077047411125
"209",68.7853918676721,1.69313533454175,11.0306723181918
"210",75.4292961559306,2.00961804004986,10.1603612531216
"211",68.4481017394006,1.64766741895428,9.35468545638381
"212",65.1857396315032,1.56468260129541,12.9734213999656
"213",74.1989255332676,1.80403436364996,11.7623863362431
"214",89.2851921681855,2.61319496905879,11.0882459878897
"215",66.3392391877595,1.57429989462657,8.94555887908809
"216",66.2561939428365,1.55186116512195,9.69340030636436
"217",76.1519907900615,1.8723177454852,12.760268847489
"218",73.499792727988,1.89091307338345,11.3384116578248
"219",74.7493054948507,1.78545832915802,11.7884581345936
"220",65.6358268576197,1.49710522888903,9.77305013185125
"221",75.24148474083,1.87704136424285,9.73188729620279
"222",62.9780225411422,1.36572223404794,11.3397027740649
"223",63.6556688207014,1.4087574339018,11.1348651970964
"224",72.9373551402676,1.86797705952776,10.4853521009921
"225",76.8792207595415,2.00727303800321,16.1293074067381
"226",72.6214215619544,1.7028118175973,10.8538586384228
"227",74.5843015860151,1.94698741332768,10.8576667916518
"228",61.8807721983208,1.34834779548004,11.2196520549895
"229",60.7355214026381,1.41633914334566,10.0467599028405
"230",72.9429528937488,1.81168423448039,12.4571205401899
"231",58.8945177754414,1.26440789102545,11.0851112027807
"232",64.4810986138319,1.45072933059809,11.0493274805669
"233",72.1040785330951,1.80128504533409,9.09309054992532
"234",64.5559903850434,1.60890750815381,12.5045390824324
"235",52.4842488086949,1.100588729316,12.9595774923347
"236",72.9362494906233,1.88835079720541,9.51416268871826
"237",60.1084751378802,1.36831411049017,12.3747022518268
"238",71.4179009911376,1.78350758749787,10.9269641872809
"239",71.2765024425743,1.74171856411093,12.3114343735756
"240",75.8317028915051,1.87287701907242,10.6577758406289
"241",66.6244970345876,1.48274710741162,9.85947027548996
"242",73.7276759161681,1.74203535634435,12.3485840180966
"243",58.5907816063633,1.24429455994447,10.1414121810423
"244",73.5474506164917,1.70328872620422,12.348271333937
"245",63.8098983562736,1.49993757842513,11.8180989902103
"246",73.0484751784859,1.87327981284722,11.7178525661727
"247",76.0463430486395,1.92648814744199,9.58486841304135
"248",78.4372501934815,2.09996303621708,12.6986905536681
"249",68.972367102174,1.88822049488841,12.0978843539185
"250",73.23549590967,1.80100017988712,10.3938483230939
"251",71.9825744378799,1.83220155815676,9.65287259254276
"252",77.7741433446281,2.02307578402115,12.2230175009742
"253",80.1705295985642,2.11829717642295,14.8248953794743
"254",70.898703865482,1.8316476412508,10.1864653312921
"255",50.2437191096678,0.821520035672081,12.5280924180925
"256",76.1938665583006,1.88784149478869,9.98548779925213
"257",61.6360291089913,1.26923609937895,10.8888205349975
"258",76.9760284163763,1.95141914029943,12.3451700836652
"259",66.2957915306316,1.53696054911918,9.66128267329482
"260",68.1821995906583,1.6136470803039,8.81297119857618
"261",71.3084538399681,1.78424124392458,13.389300711665
"262",73.2805084867895,1.68983544498223,14.7827597544917
"263",76.5137518745821,1.96324073370206,10.4752161334983
"264",79.5562416124425,1.87899754963735,11.5859595343671
"265",69.8497783538237,1.79782450442638,9.62952080139541
"266",81.9055259246042,2.14558964936519,11.740540191357
"267",65.2904051411512,1.45430191330542,9.05008657535224
"268",65.1902148170114,1.54870251734941,10.5025941014468
"269",57.0603736987815,1.1179843844159,12.4001932978847
"270",62.9402999624825,1.34001255577285,12.9170367234367
"271",70.3039548328213,1.60551020062771,8.18282594447119
"272",69.7566519500959,1.60659148899125,9.83875407332311
"273",77.2330132732598,2.03796148080376,8.66162024472815
"274",68.9828651100548,1.57749217334589,9.93145865976624
"275",73.4371768290928,1.80774286118892,10.071633915917
"276",59.5589766976061,1.23868965944315,11.5915173797251
"277",75.8253138955611,2.02690971114751,10.3337502681353
"278",60.2632132836624,1.31083313046693,10.1912832001855
"279",62.8847029589493,1.44962727983814,11.2424198978436
"280",69.8795549165182,1.74383348367866,12.7958449201375
"281",59.6729662525277,1.21229823045987,11.7480431602501
"282",68.6275202197986,1.6185276770593,11.0259483898416
"283",75.4087476706644,1.79517204224041,8.80460551121913
"284",58.2986308445514,1.23967866634185,12.851332685129
"285",57.3882058797844,1.22103804669718,13.4014307210699
"286",65.0052152566465,1.64577223061247,11.4669867633296
"287",85.3252749590422,2.30864881075009,12.2495694713951
"288",65.6292112772424,1.66072496804582,10.9298047415355
"289",65.7382590229077,1.52118831425041,11.2525283522722
"290",68.2462654089058,1.70426512152203,9.6694083400664
"291",78.0336311537449,1.98898475126408,10.3494826812866
"292",73.5759552049673,1.84129311991174,14.8498185686257
"293",62.2695907542533,1.31712515181542,9.48318172106098
"294",68.343615055489,1.40949308243635,15.8471245997454
"295",72.1513270265208,1.80132796908807,8.70915788915221
"296",54.219817315319,1.01312862828372,13.043711742192
"297",65.5806198281037,1.63718648523563,9.36010213012612
"298",60.8686881779679,1.31346742139753,10.6026562308149
"299",71.3714262897073,1.66352723607365,11.5614202013628
"300",81.0950464857991,2.00855423024174,11.9638666088597
"301",62.5592888055566,1.46027131058062,10.2841220610199
"302",66.5636559099603,1.55635663269094,11.3825046832648
"303",63.705481269979,1.43029964097003,12.0093131559968
"304",70.7084379491704,1.71844969818771,9.32484084920178
"305",62.278065734252,1.41529894534533,11.7442616312401
"306",59.8140433882403,1.12021139253924,12.0522452827088
"307",65.9268058526702,1.52970022319976,11.0154806215562
"308",76.9476375335181,1.8916242087672,11.7631847073071
"309",74.8773403873999,1.64784085210409,10.99019034668
"310",71.4687850386965,1.74229641241499,11.684242469041
"311",72.7788707859063,1.79582260569367,9.64153436213995
"312",72.6778878161115,1.77441682577437,10.113288392623
"313",78.3595979709395,1.91220636667751,11.3693816765964
"314",63.3581933868198,1.34972448336052,11.4113476738701
"315",71.5763229154077,1.78477311358769,9.94928246842649
"316",68.0617737936303,1.79027841341758,12.3836704251939
"317",70.2145831448412,1.71720392058934,13.2910913060923
"318",78.6723063790192,1.93793029678426,10.8469591067064
"319",78.1750524410541,2.05323240841856,9.40600067060208
"320",64.5695130666271,1.43594980785158,10.4825239727441
"321",67.0344149711821,1.65782362539742,10.6744125014495
"322",72.4461577342006,1.85613675758003,11.6917293686957
"323",63.7283137199691,1.42618165464321,9.36658957434703
"324",80.6573438626161,2.04428537796523,11.0128326414704
"325",64.7903743907468,1.51669645078616,11.6965875135907
"326",75.0412960025903,1.86149932603846,10.190937211695
"327",66.6531095126438,1.6610072313183,12.0251110761067
"328",72.6577510613864,1.80801670053368,9.14045775594838
"329",71.3110746603449,1.61645757012881,9.836973364885
"330",55.8393020925299,0.998647298630162,11.9852110862736
"331",69.8821373709989,1.73786144465552,11.1036511083575
"332",80.3632518675524,1.99583116711903,10.5118786449192
"333",80.5507824396375,2.10524758794797,8.68513015033467
"334",70.172148039397,1.74249535545206,11.5694104466821
"335",60.4269568524738,1.28159368182409,11.1687015511495
"336",65.9934706058943,1.72774974825623,14.1270656605246
"337",64.5013737260803,1.51918625413988,11.5269587843283
"338",61.2583118894158,1.38252691871099,9.45489653554249
"339",70.6930521207184,1.7350449434295,9.39585582825771
"340",64.7373630018846,1.57491165549156,9.94976262754571
"341",71.9875043144018,1.79717744884802,11.4596555935656
"342",87.562330372653,2.27214267296368,11.5547847259238
"343",61.176292548966,1.35264660832595,12.8134966049703
"344",58.3918163974038,1.2551449587779,9.92753704458619
"345",65.6555208351016,1.64585697429637,11.8158457090376
"346",71.5667922606457,1.67397718089058,13.2343475376343
"347",59.436169687946,1.3593320890836,9.940510243903
"348",78.4934688544478,2.07613502067793,9.41442722528148
"349",79.5478408593682,1.95973323631964,12.0079990682631
"350",72.1147907485329,1.98023828998885,11.3399681353239
"351",59.2378798247892,1.29732362865661,8.79186388089077
"352",68.2727871279198,1.60747135111165,8.73275378487212
"353",64.6214590971669,1.52739408637804,10.5512165985351
"354",76.7759723169627,1.96793072212564,11.6138272552158
"355",66.9773674622544,1.7299450318831,9.93884348921479
"356",73.0601595855544,1.82629966260159,11.0270718612203
"357",71.9645545789068,1.8375204881671,12.2890170617265
"358",59.1888517093134,1.10589478310325,13.4123195659878
"359",71.9331359745963,1.72707954144785,10.2424212538152
"360",59.0771608202048,1.23388208275631,11.7237483638329
"361",74.1017061014963,1.88600745065544,10.0040067044453
"362",58.8715094450345,1.29315134024682,10.786735926902
"363",73.1161226948643,1.79770285700873,10.5819655848079
"364",68.8563486153739,1.75320787663758,10.5905323895383
"365",62.8005192765341,1.41539415552997,11.0234518555878
"366",67.8565705061957,1.56269938515075,12.3487409780921
"367",56.4761899506609,1.12983196877167,11.3474462474259
"368",83.1003362322832,2.13401388398301,12.4867532461964
"369",61.2633652321325,1.43304330417516,10.3900422884009
"370",66.1959898429885,1.5003214124116,10.5232785628814
"371",63.1290736774528,1.43564114391339,10.6665341013633
"372",67.2624675774331,1.65235335890148,12.1253927314866
"373",76.7269441809861,1.97163906038793,11.335008921772
"374",64.5584464735894,1.43262483235799,8.49908354245294
"375",70.4266083524203,1.72852969088111,9.73913317023575
"376",79.6266432556102,2.11902729540897,10.2974441745462
"377",83.7750384536943,2.09038721005263,14.4677028292986
"378",68.4287053228793,1.66674916320669,10.8823539751503
"379",71.2466917797391,1.74265068253906,12.1858239449963
"380",57.8137370875669,1.33673760363639,12.3801292146406
"381",76.8136708449206,1.94773493245617,10.7503179483063
"382",80.4326033411329,2.13044346967353,10.6149874309141
"383",67.1975127786422,1.64727129921229,10.9692778545665
"384",80.0328824995932,2.01737586687885,11.1016500183865
"385",66.9914040840017,1.54998929110295,10.0403130572351
"386",73.0433153975153,1.98909448111831,13.482161345615
"387",62.165295304896,1.35164817680188,10.1249832101034
"388",70.2050245648202,1.75523186207608,8.99178875348334
"389",85.6677566620832,2.30042187923217,11.4957026569711
"390",76.9735528612735,2.14095382458545,11.7633474297165
"391",77.0724876155519,1.93189198835142,11.0644293140913
"392",68.2599768897285,1.55675060497965,10.3676332410626
"393",82.4320904611668,2.1152023647327,12.1682297704146
"394",84.4733244200141,2.36219813432234,12.1995980181323
"395",64.5629837983013,1.5735944280554,8.82620407913609
"396",71.4055645731719,1.71697386002117,12.8833113983304
"397",69.3371540453977,1.67997740171682,9.29962654383861
"398",75.4767952954443,2.06084560780842,9.2436175002735
"399",68.9789499262936,1.56248235425665,9.90172048350077
"400",75.9839200592226,1.88218066946603,11.1717987871268
"401",62.8201323107687,1.43172206905243,15.1890289654076
"402",64.6521910961613,1.50615015378277,9.01260446685635
"403",78.9398506936984,2.08324732890387,10.9048024983437
"404",81.8501147466921,2.25907179677054,12.6163156163524
"405",73.9941307524605,1.81216503008017,9.4225274940562
"406",62.0143465193308,1.35207237537746,12.530053849031
"407",65.2984494191027,1.51858261685327,9.90679744156385
"408",74.6450614847521,1.91312262827314,10.2303066968962
"409",59.7787029809281,1.27105960272288,10.9772499164758
"410",70.8176811024065,1.8217486961745,11.1115815233901
"411",60.0149722971002,1.30727151941957,10.6411245931754
"412",65.788486402445,1.47745042883243,11.4656123296875
"413",64.009119383347,1.56083677131818,11.4240735211157
"414",71.3631421099574,1.77716982807578,9.83771031249858
"415",74.0478388781719,1.87583211370116,10.6562013792369
"416",67.8800281374249,1.64130971624129,10.3405460741939
"417",59.4737775523602,1.24327615314286,10.6831816804526
"418",70.2910734889049,1.58606936632863,10.8381778794256
"419",72.4834721647303,1.80060403337147,9.83882069452424
"420",82.9540683441702,2.25222728423144,11.363998822431
"421",56.961761239624,1.21341074969926,11.4920268289173
"422",78.5513176059463,2.15068772653671,10.1659664390764
"423",84.4332844407665,2.14945913865579,10.8918865562262
"424",61.8733518540218,1.3342145770385,10.6667314228331
"425",76.1239026565547,1.89447897626542,8.76076979257201
"426",69.785260959208,1.74542599809066,8.17483743556836
"427",75.1965527015608,1.86362011801788,10.4906791644309
"428",87.3197957082477,2.27499030749708,9.8271089481989
"429",86.1580741550933,2.48042530076058,13.1105918916873
"430",73.7986536044377,1.76972555270057,9.69181363264028
"431",73.9987658855892,1.81974090924365,11.3664713765608
"432",76.4588098032481,2.03482538430226,13.5987517115091
"433",71.5657464006087,1.68043862815802,10.0774940131849
"434",48.8484062592547,0.892204092581194,11.0906232804482
"435",67.2250852938907,1.59227010446321,12.6062411194431
"436",83.2556917703205,2.13826801784154,11.9390511906371
"437",58.684694045855,1.30138054780633,9.74473228055403
"438",74.3309122097957,1.86857645486742,10.81031568319
"439",72.5877986918389,1.86215784463549,11.2040812752023
"440",59.3009897766054,1.09651841215182,17.0517177082412
"441",55.3642023163204,1.05207159024413,11.9156752179616
"442",80.5629753800178,2.29172163759657,11.9767448142901
"443",73.3027642096896,1.84332433458451,10.3645736532097
"444",59.0273536641511,1.07934940159609,13.9084536880537
"445",62.8844388721954,1.35302317976722,11.9146613126867
"446",67.1468843139607,1.51209894743562,11.0220328831367
"447",62.8272984241373,1.28676833039424,10.199801328712
"448",78.2861045497012,1.97131694122075,10.0119016528155
"449",63.9938783687177,1.53394548398661,9.19246166634561
"450",62.2760562872544,1.41614576383303,11.1779395683507
"451",83.0250457957029,2.35902988207935,11.0441902130895
"452",67.8533892257929,1.61965880956975,9.36801944278612
"453",66.9460455381912,1.51655138846116,10.4534769676206
"454",58.4298930765204,1.27052750646315,9.19368094211353
"455",69.7362301441005,1.594353703195,11.1385368826068
"456",64.0960953245815,1.444472911924,11.1139713263073
"457",76.9241473455086,1.9613023364726,9.75921168243091
"458",69.6202861177897,1.87850797870775,10.0691994627697
"459",66.8710856303976,1.48577155772718,10.6040885622559
"460",84.4859898550854,2.25961173941886,10.6459080904126
"461",64.3990267264588,1.40257416625143,9.95531172080175
"462",78.60048861476,2.02474902999008,10.4148337878227
"463",69.2054247900384,1.63767429036022,9.99301674298849
"464",68.5896311049211,1.76339227336743,8.75496580063916
"465",75.3927217894774,2.03397481254011,10.5142031210657
"466",67.8624685240654,1.63673432387879,9.13140798730734
"467",66.7151691495174,1.55774410933499,9.78473445449824
"468",63.2040129742568,1.45101231850801,10.2309140892976
"469",57.7236209877473,1.20620245552723,10.4437616541884
"470",64.8306912170619,1.3364242472149,12.2048495269755
"471",60.2344141391084,1.32370355493424,13.048590309025
"472",66.953686924251,1.56876755482687,9.88160399495688
"473",76.2444792152804,1.94908619295033,10.1822544786811
"474",72.7967646260969,1.81100684876747,11.9568325319251
"475",71.985747743889,1.84300048798159,12.1666266317469
"476",69.0164945041679,1.71443207164731,11.5177588858943
"477",71.8053353707359,1.68863917671802,10.5697721714683
"478",70.0129004144823,1.79245006418208,12.1493920982761
"479",71.4018560182185,1.77685870570585,10.7280282841367
"480",60.8724637780617,1.35946665816578,11.2206918143715
"481",65.3516250435404,1.48197409819407,9.39657123079507
"482",75.215254803445,2.0231846608428,12.2869035395501
"483",68.533343294793,1.59554114656038,12.3308265906751
"484",70.4802646054328,1.82186022631117,12.5718413985352
"485",65.5157955170602,1.61317185920955,9.60803494313423
"486",61.9721167135325,1.4055880405252,12.6270720806714
"487",60.969359319273,1.22088895024642,14.2242476493182
"488",52.5868665071457,1.07582840742525,11.4425799458761
"489",65.8164772625344,1.50492887860293,10.9973589940899
"490",73.8263344242352,1.90812581196302,11.2422024256418
"491",77.6727521140189,2.00033807874036,8.35172922691613
"492",70.2191598089978,1.76511657780196,10.2241788919587
"493",65.1019474141243,1.5429682748432,10.2692225275767
"494",61.169526928578,1.3733832909916,10.6736189835152
"495",43.7399736808094,0.953982550104005,14.1625426084516
"496",73.1757184444219,1.9554829542045,14.573844686236
"497",69.7534724453658,1.77444086567188,10.2873601705479
"498",72.830615697084,1.80659036861866,8.63979101112536
"499",75.1452282552558,1.83308369577925,10.0740969871159
"500",70.1138324499531,1.78476805355297,10.4785548331787
"501",64.5500855380715,1.30928613635834,10.9247654060616
"502",65.9268005245186,1.61436222458958,11.9482513117191
"503",64.2571043095013,1.36905163320008,9.3435876776563
"504",77.4671553425591,2.1204268087586,10.8422442143242
"505",76.8372075994091,1.97470460806601,10.1837944626708
"506",73.1614157148968,1.83172297126581,9.12418857854413
"507",90.8513350906646,2.65730840955626,14.666376159811
"508",66.1767973232466,1.5437651939823,13.6918079070299
"509",74.1381755543099,1.90219315251463,9.68387935224562
"510",69.1204608344949,1.49929456856147,12.9663914185216
"511",72.0779049604431,1.59258761455728,15.6154162127989
"512",73.1876174587401,1.72349281961891,9.99634344815276
"513",77.2415531058233,1.94034490330314,8.56290710823096
"514",75.0479784549747,1.87269235793903,11.8853595783874
"515",71.9190117579119,1.68503179662755,11.586108282681
"516",69.6978429094547,1.50136639924065,9.49798594304619
"517",67.5115080269573,1.6460945931813,9.71049002953608
"518",67.4939267031775,1.62617894193817,11.7367431975417
"519",68.4113723177686,1.66794776882234,12.5757437644977
"520",84.2048194195002,2.3459359538191,13.9745496620802
