"","b","m","sigma"
"3601",138.127272508098,3.98402374780811,17.8746917214349
"3602",121.075890407124,3.09851396645679,13.400774779484
"3603",99.2107057249589,2.21370580333965,17.6646418626346
"3604",162.828784594458,4.8308929154268,13.4013501746815
"3605",129.179042862092,3.54385123270303,10.5549215673744
"3606",139.71560924337,3.92797794510043,15.7487185340039
"3607",128.517274220221,3.30594393785048,19.5258186614398
"3608",137.72903511326,4.25704536627318,18.8463964770702
"3609",138.536756803766,4.03644375265401,14.0245461355083
"3610",136.8491477729,3.7583039659291,9.93096900532489
"3611",158.501545266768,4.87608117366892,13.8673082408955
"3612",164.198794143877,5.12931591487543,13.3109300025044
"3613",127.085966682573,3.38788016928856,14.2666734702126
"3614",178.255174360765,5.48253882187144,17.9076127629707
"3615",126.503468400273,3.23534585106714,17.144971126573
"3616",118.403249378632,3.08879190230445,13.1313990269171
"3617",77.2520185818779,1.62021856416283,22.236667502482
"3618",131.069289529497,2.98357170515703,20.4143966914529
"3619",153.707964426639,4.64163866237975,13.3299227933475
"3620",138.711952264674,4.01990618428588,15.9894252229497
"3621",106.945022603139,2.85494316622688,18.6076621546335
"3622",130.230486157939,3.46868620089002,9.72071237544441
"3623",136.580625189864,3.58394607213512,13.9893523577694
"3624",140.714155952939,4.31215684819238,12.7001642512285
"3625",108.464535342375,2.93570974348411,17.9630342703375
"3626",125.850581993747,3.69702751675522,19.1555183874181
"3627",153.074002951192,4.46341086646222,21.4431048401276
"3628",122.799045349641,3.18027798968301,11.7334319231497
"3629",178.806783524233,5.52447938896032,20.7811137615885
"3630",108.179751443187,2.53734569602979,16.9521106303726
"3631",157.743670595699,4.68481495918224,22.6148308827412
"3632",150.595448788586,4.6525161117479,13.7710060853625
"3633",55.0459260702055,0.482533906664346,24.7995664843136
"3634",139.169572753244,3.97559177044419,20.9767887436514
"3635",146.615956544127,4.04058892866288,15.8862152153562
"3636",85.9000795643467,1.84796027548335,24.611290346302
"3637",139.692434679137,3.72715385183088,9.70308328725816
"3638",124.109875301637,3.31001323489245,14.9712249713303
"3639",133.362324524289,3.62381060084513,16.6519241945153
"3640",136.017393936528,4.03931695287541,14.6001389222332
"3641",123.079713955564,3.04721519904999,20.1062887362861
"3642",138.729393870056,3.95557862269144,20.5999558015929
"3643",149.82848936572,4.03027297226002,26.8913865919095
"3644",129.637216887126,3.54643428881926,16.361835212219
"3645",145.406851554241,4.35483535446313,13.9402307311154
"3646",146.895014640647,3.7473794878308,17.0318078038945
"3647",131.088942207942,3.70891401339107,14.6923096644593
"3648",153.232634926828,4.32598579486443,20.0094714565415
"3649",117.947774165298,3.23090893350144,12.5641790324306
"3650",128.646927415671,3.95893980956732,18.2149444273388
"3651",114.423121004156,2.89001962089401,11.8712502702097
"3652",122.35009367558,2.81035405820252,15.0579375286134
"3653",136.080652908204,3.67866909144282,11.0955492402472
"3654",79.1256565273171,1.40722039777085,12.9761727977292
"3655",136.009112631339,3.981795692634,14.5317830606893
"3656",125.896726499682,3.37326565939371,14.8856878429779
"3657",159.178706475277,4.76498085043439,19.5370769509078
"3658",60.8033068049396,0.735058384004941,26.5848922132848
"3659",63.7236162105745,0.815987457467069,26.0706526998998
"3660",128.384408647551,3.56362742763545,16.8248446709565
"3661",152.492338206747,4.49939445306814,15.2868266982532
"3662",109.431913897347,3.07605138416843,15.1682816022774
"3663",114.264636542409,3.01273768742024,19.3432450047558
"3664",118.623857437451,2.87136604231643,14.40496646545
"3665",133.858586814598,3.53062034847821,21.0820908828953
"3666",131.918064763116,3.82546404915873,11.9790446232642
"3667",150.621856682671,4.41432089175833,12.6785440373566
"3668",156.504263020797,4.64928198806613,19.0768309349432
"3669",141.278806009416,3.96012304317946,30.4036879688745
"3670",160.405395052112,4.63135319912001,15.8899470007197
"3671",125.793566499397,3.47501151135072,16.8359475010435
"3672",127.12498955542,3.6396730867633,9.39255948479566
"3673",185.348877255957,5.71228111833396,17.1101008991671
"3674",109.007994070227,2.76016172398655,15.5368364187943
"3675",151.413750253921,4.44634773849045,15.7275575615806
"3676",172.410886785759,5.17872944226693,15.6820712514992
"3677",132.026195119579,3.41283475520741,17.7005312442216
"3678",112.834328384763,2.71586159225755,17.7531445528061
"3679",150.20604709547,4.37330669383164,20.3614707311072
"3680",121.995586635563,3.36197343036092,12.9534354379272
"3681",126.541233627793,3.19461331238061,26.6327814594147
"3682",109.279688115112,2.83535157277434,14.6871221508852
"3683",186.476233461485,6.17240733853587,16.3886447367299
"3684",162.130505598825,4.33626563753733,23.2310032588837
"3685",119.558436374138,3.24567680171502,35.183025467277
"3686",126.511728556506,3.37291573348078,14.3115946639887
"3687",102.341280083481,2.20814289693713,20.3405993992046
"3688",115.4611425286,3.70516537347264,20.5589809398851
"3689",137.492392913478,4.01486549613775,22.1016565020059
"3690",125.347288236076,3.44150172939208,12.1395701690712
"3691",129.290005526104,3.24818522918752,18.2183737686044
"3692",143.299217602409,3.67785684531764,12.7562184415882
"3693",133.74459689075,3.69328728431557,11.7746332553148
"3694",94.0367667182457,2.13215565415846,14.9525216373334
"3695",151.652822097483,4.26016870288219,9.77804354254309
"3696",145.485237508663,4.27208241454598,9.32607590926718
"3697",144.556886976203,4.19902268869597,10.0795860408558
"3698",145.989475200146,4.38923538248209,13.6230722468234
"3699",123.006861994697,3.23958293965971,27.846621464456
"3700",118.964694566513,3.2284862799461,12.3437883058926
"3701",146.356076624425,4.23060859481256,16.6628764157328
"3702",117.570222697876,3.26411086027217,13.125492222369
"3703",106.430126830486,2.71782133503965,13.9058413531489
"3704",106.936785531692,2.49787178124084,18.9783421212467
"3705",130.744792173594,3.6154929510011,16.0124423780698
"3706",121.807108604204,3.29135197912786,14.8095766276909
"3707",108.127880285558,2.53699978853696,19.2578047606347
"3708",129.491295862565,3.55333701794288,17.4746553488838
"3709",154.427505322888,4.42827192704264,10.5304551001499
"3710",124.375699253213,3.44516556670304,11.2398394040683
"3711",115.656426141829,3.10881986698123,20.6104291344985
"3712",131.398952602136,3.40963218834631,13.6890266330966
"3713",161.364431735083,4.6642189280135,16.3466079196301
"3714",125.726608653896,3.28138885127617,14.3256779658982
"3715",113.116847373799,2.36593341519641,19.9065018962756
"3716",141.939471634298,4.01289889688206,22.2777165183258
"3717",127.135092468822,3.46639559200088,18.2650268320923
"3718",84.8009358607677,1.91081649173523,22.3479062564106
"3719",135.246373069246,3.87837629341144,11.0192817835037
"3720",182.2826792323,5.7464402387672,14.7150683241851
"3721",145.14578896279,4.20507736235276,20.8163558509606
"3722",154.41299705339,4.48603997773042,13.6764534254835
"3723",150.941600873786,4.62326292986297,13.1474975099554
"3724",132.923981193884,3.65005872356202,12.2607224099473
"3725",109.353526344617,2.89232995292918,13.5345733348663
"3726",139.253488184453,3.9017329937058,24.2737903101816
"3727",82.7460070790115,1.79493724530386,18.479155431402
"3728",131.412862776855,3.60159704931034,21.1389780897179
"3729",138.770159232861,4.01943234510488,10.5999027507311
"3730",142.391100075438,4.05937631046435,14.2050223452653
"3731",127.159796411614,3.26792310176859,16.4488777863099
"3732",143.9056344282,4.12396132657511,11.4362056996717
"3733",119.698816789135,3.15002311934984,19.1793595720523
"3734",127.719012425559,3.46457678779571,12.009430730497
"3735",154.393332710997,4.57746842927354,14.1233071222377
"3736",145.403236982034,3.97000240035146,15.8214068350403
"3737",177.019067694052,5.47955773113204,12.2391775305706
"3738",135.385924495225,3.90280943447613,16.4218819586711
"3739",161.930727989564,5.16602675061944,17.4712334817953
"3740",116.505134582483,2.9986099146837,12.275952288328
"3741",146.396653512761,4.27946944214392,12.7977207284637
"3742",109.559799016534,2.58300597849265,14.8336058236506
"3743",127.941561021734,3.6770428801665,16.4168538992158
"3744",142.841333796004,3.91546504160185,33.6650976255605
"3745",121.549162305172,3.47655228246185,18.3043258043873
"3746",157.105285441683,4.61402531152561,13.7033693936588
"3747",121.710723670088,3.08153451727024,14.1653905099366
"3748",112.927228758304,2.85190216243506,19.620430515012
"3749",128.406420177354,3.5551786558763,10.0552171133201
"3750",120.722448723187,3.27174491515045,13.911568964433
"3751",88.3172308714616,1.92417879044697,14.2068097416484
"3752",135.051489725997,3.79287859959774,11.8617028487895
"3753",175.96291811872,5.68504345840254,24.7599264804988
"3754",129.303731212356,3.69575721481772,12.8515585056219
"3755",103.730586946422,2.47538410944471,21.7883159204324
"3756",140.708731191042,3.84086674382131,12.1494403875658
"3757",148.40383480048,4.31831273149549,12.8127170862829
"3758",156.459181859048,4.7955334327258,17.8811867143814
"3759",157.12652234365,4.63972855874461,14.7090006029837
"3760",116.056465024558,2.81134851896627,15.8067840783038
"3761",126.439836751015,3.37134612062234,21.9212789885519
"3762",135.59330273763,3.93510779060259,10.8324954187459
